year,month,income,family_count,race,eligible,eligible_count
2018,2,12,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,7,2,WhiteOnly,False,0
2018,2,7,2,White-AI,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,13,2,BlackOnly,False,0
2018,2,13,2,BlackOnly,False,0
2018,2,2,2,BlackOnly,True,2
2018,2,2,2,BlackOnly,True,2
2018,2,10,2,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,9,1,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,7,2,WhiteOnly,False,0
2018,2,7,2,WhiteOnly,False,0
2018,2,10,1,BlackOnly,False,0
2018,2,14,2,AsianOnly,False,0
2018,2,14,2,AsianOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,13,1,WhiteOnly,False,0
2018,2,14,2,BlackOnly,False,0
2018,2,14,2,BlackOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,1,1,WhiteOnly,True,1
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,8,2,WhiteOnly,False,0
2018,2,8,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,8,3,AsianOnly,True,3
2018,2,8,3,AsianOnly,True,3
2018,2,8,3,AsianOnly,True,3
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,1,3,BlackOnly,True,3
2018,2,1,3,BlackOnly,True,3
2018,2,1,3,BlackOnly,True,3
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,13,1,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,11,1,BlackOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,13,3,BlackOnly,False,0
2018,2,13,3,BlackOnly,False,0
2018,2,13,3,BlackOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,9,1,WhiteOnly,False,0
2018,2,12,2,AsianOnly,False,0
2018,2,12,2,AsianOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,12,1,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,AsianOnly,False,0
2018,2,15,3,White-Asian,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,3,1,WhiteOnly,True,1
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,14,1,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,11,1,WhiteOnly,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,11,6,WhiteOnly,True,6
2018,2,11,6,WhiteOnly,True,6
2018,2,11,6,WhiteOnly,True,6
2018,2,11,6,WhiteOnly,True,6
2018,2,11,6,WhiteOnly,True,6
2018,2,11,6,WhiteOnly,True,6
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,6,2,WhiteOnly,True,2
2018,2,6,2,WhiteOnly,True,2
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,16,6,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,15,3,AsianOnly,False,0
2018,2,15,3,AsianOnly,False,0
2018,2,15,3,AsianOnly,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,9,4,WhiteOnly,True,4
2018,2,9,4,WhiteOnly,True,4
2018,2,9,4,WhiteOnly,True,4
2018,2,9,4,WhiteOnly,True,4
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,9,2,WhiteOnly,False,0
2018,2,9,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,12,2,AsianOnly,False,0
2018,2,12,2,AsianOnly,False,0
2018,2,14,3,BlackOnly,False,0
2018,2,14,3,BlackOnly,False,0
2018,2,14,3,BlackOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,7,2,WhiteOnly,False,0
2018,2,7,2,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,12,4,WhiteOnly,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,12,4,White-Asian,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,9,1,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,9,1,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,16,8,WhiteOnly,False,0
2018,2,1,1,WhiteOnly,True,1
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,14,3,BlackOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,10,1,BlackOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,AsianOnly,False,0
2018,2,16,3,White-Asian,False,0
2018,2,12,1,WhiteOnly,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,12,4,AsianOnly,False,0
2018,2,16,4,BlackOnly,False,0
2018,2,16,4,BlackOnly,False,0
2018,2,16,4,BlackOnly,False,0
2018,2,16,4,BlackOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,1,1,WhiteOnly,True,1
2018,2,1,1,BlackOnly,True,1
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,13,1,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,12,1,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,5,1,WhiteOnly,True,1
2018,2,6,1,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,AsianOnly,False,0
2018,2,13,6,AsianOnly,False,0
2018,2,13,6,White-Asian,False,0
2018,2,13,6,White-Asian,False,0
2018,2,13,6,White-Asian,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,6,White-Black,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,1,1,WhiteOnly,True,1
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,6,1,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,13,3,WhiteOnly,False,0
2018,2,13,3,WhiteOnly,False,0
2018,2,13,3,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,9,2,BlackOnly,False,0
2018,2,9,2,BlackOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,10,1,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,AsianOnly,False,0
2018,2,9,1,BlackOnly,False,0
2018,2,15,5,AsianOnly,False,0
2018,2,15,5,AsianOnly,False,0
2018,2,15,5,AsianOnly,False,0
2018,2,15,5,AsianOnly,False,0
2018,2,15,5,AsianOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,16,5,AsianOnly,False,0
2018,2,16,5,AsianOnly,False,0
2018,2,16,5,AsianOnly,False,0
2018,2,16,5,AsianOnly,False,0
2018,2,16,5,AsianOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,11,1,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,BlackOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,White-Black,False,0
2018,2,16,5,White-Black,False,0
2018,2,16,5,White-Black,False,0
2018,2,16,5,White-Black,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,White-AI,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,15,8,BlackOnly,False,0
2018,2,16,1,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,3,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,7,3,WhiteOnly,True,3
2018,2,7,3,WhiteOnly,True,3
2018,2,7,3,WhiteOnly,True,3
2018,2,10,2,WhiteOnly,False,0
2018,2,10,2,AsianOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,15,1,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,14,1,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,14,5,BlackOnly,False,0
2018,2,14,5,BlackOnly,False,0
2018,2,14,5,BlackOnly,False,0
2018,2,14,5,BlackOnly,False,0
2018,2,14,5,BlackOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,12,1,WhiteOnly,False,0
2018,2,1,1,WhiteOnly,True,1
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,14,2,BlackOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,11,1,WhiteOnly,False,0
2018,2,4,1,WhiteOnly,True,1
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,9,1,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,6,3,White-Black,True,3
2018,2,6,3,White-Black,True,3
2018,2,6,3,White-Black,True,3
2018,2,6,1,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,10,4,WhiteOnly,False,0
2018,2,10,4,WhiteOnly,False,0
2018,2,10,4,WhiteOnly,False,0
2018,2,10,4,"AmericanIndian,AlaskanNativeOnly",False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,13,6,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,12,3,WhiteOnly,False,0
2018,2,1,2,WhiteOnly,True,2
2018,2,1,2,WhiteOnly,True,2
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,4,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,15,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,11,5,WhiteOnly,False,0
2018,2,9,2,WhiteOnly,False,0
2018,2,9,2,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,4,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,14,2,AsianOnly,False,0
2018,2,14,2,AsianOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,13,1,WhiteOnly,False,0
2018,2,2,3,WhiteOnly,True,3
2018,2,2,3,WhiteOnly,True,3
2018,2,2,3,WhiteOnly,True,3
2018,2,1,1,WhiteOnly,True,1
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,5,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,16,4,WhiteOnly,False,0
2018,2,15,1,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,15,3,WhiteOnly,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,14,2,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,10,2,WhiteOnly,False,0
2018,2,8,2,WhiteOnly,False,0
2018,2,8,2,WhiteOnly,False,0
2018,2,4,1,"AmericanIndian,AlaskanNativeOnly",True,1
2018,2,12,2,WhiteOnly,False,0
2018,2,12,2,WhiteOnly,False,0
2018,2,4,2,WhiteOnly,True,2
2018,2,4,2,WhiteOnly,True,2
2018,2,13,3,WhiteOnly,False,0
2018,2,13,3,WhiteOnly,False,0
2018,2,13,3,WhiteOnly,False,0
2018,2,8,1,WhiteOnly,False,0
2018,2,5,2,WhiteOnly,True,2
2018,2,5,2,WhiteOnly,True,2
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,15,2,WhiteOnly,False,0
2018,2,10,3,WhiteOnly,False,0
2018,2,10,3,WhiteOnly,False,0
2018,2,10,3,WhiteOnly,False,0
2018,2,7,1,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,16,5,WhiteOnly,False,0
2018,2,6,1,WhiteOnly,False,0
2018,2,14,1,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,2,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,13,4,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,12,1,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,14,3,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,11,2,WhiteOnly,False,0
2018,2,8,2,AsianOnly,False,0
2018,2,8,2,AsianOnly,False,0
2018,2,9,3,WhiteOnly,False,0
2018,2,9,3,WhiteOnly,False,0
2018,2,9,3,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,11,4,WhiteOnly,False,0
2018,2,16,2,WhiteOnly,False,0
